customer_key,customer_id,first_name,last_name,phone,email,geography_key
803,803,Bernardina,Cooper,No Phone,bernardina.cooper@msn.com,190
804,804,Douglas,Richards,No Phone,douglas.richards@hotmail.com,180
805,805,Phillis,Fowler,No Phone,phillis.fowler@aol.com,29
806,806,Reyes,Merritt,No Phone,reyes.merritt@yahoo.com,170
807,807,Nathalie,Knowles,No Phone,nathalie.knowles@aol.com,188
808,808,Vallie,Dixon,No Phone,vallie.dixon@yahoo.com,146
809,809,Elnora,Simpson,No Phone,elnora.simpson@yahoo.com,17
810,810,Ivelisse,Nixon,(281) 941-4933,ivelisse.nixon@aol.com,74
811,811,Shanti,Johnston,No Phone,shanti.johnston@gmail.com,170
812,812,Martha,Burgess,No Phone,martha.burgess@msn.com,191
813,813,Neville,Mcclain,No Phone,neville.mcclain@yahoo.com,187
814,814,Ghislaine,Compton,No Phone,ghislaine.compton@aol.com,87
815,815,Leanna,Manning,No Phone,leanna.manning@yahoo.com,70
816,816,Marshall,Johnson,No Phone,marshall.johnson@yahoo.com,182
817,817,Zelda,Pratt,(717) 428-4018,zelda.pratt@gmail.com,84
818,818,Joel,Wynn,(619) 210-6032,joel.wynn@aol.com,152
819,819,Yahaira,Robertson,No Phone,yahaira.robertson@yahoo.com,47
820,820,Sandy,Mills,No Phone,sandy.mills@gmail.com,161
821,821,Cassidy,Clark,No Phone,cassidy.clark@hotmail.com,7
822,822,Kristy,Watkins,No Phone,kristy.watkins@gmail.com,75
823,823,Tina,Bush,No Phone,tina.bush@aol.com,95
824,824,Veronika,Rollins,No Phone,veronika.rollins@yahoo.com,185
825,825,Kristel,Byrd,No Phone,kristel.byrd@hotmail.com,70
826,826,Shay,Stephenson,No Phone,shay.stephenson@aol.com,164
827,827,George,Pickett,No Phone,george.pickett@msn.com,172
828,828,Renato,Morton,No Phone,renato.morton@msn.com,103
829,829,Marcy,Rodriguez,No Phone,marcy.rodriguez@gmail.com,89
830,830,Edmund,Gaines,No Phone,edmund.gaines@gmail.com,32
831,831,Lory,Berg,No Phone,lory.berg@aol.com,120
832,832,Pamala,Fowler,No Phone,pamala.fowler@gmail.com,13
833,833,Leone,Emerson,No Phone,leone.emerson@msn.com,190
834,834,Brain,Skinner,No Phone,brain.skinner@hotmail.com,48
835,835,Roseanne,Maynard,No Phone,roseanne.maynard@yahoo.com,48
836,836,Corinna,Adams,No Phone,corinna.adams@msn.com,145
837,837,Kellye,Campbell,No Phone,kellye.campbell@gmail.com,12
838,838,Erna,Sloan,No Phone,erna.sloan@aol.com,75
839,839,Carolann,Russell,No Phone,carolann.russell@hotmail.com,64
840,840,Gilbert,Calhoun,No Phone,gilbert.calhoun@msn.com,40
841,841,Manie,Maxwell,No Phone,manie.maxwell@gmail.com,144
842,842,Giselle,Robles,No Phone,giselle.robles@hotmail.com,149
843,843,Tessie,Farmer,No Phone,tessie.farmer@msn.com,127
844,844,Felica,Munoz,No Phone,felica.munoz@aol.com,166
845,845,Kathyrn,Bush,No Phone,kathyrn.bush@gmail.com,20
846,846,Sylvester,Chan,No Phone,sylvester.chan@hotmail.com,141
847,847,Lizette,Ellison,No Phone,lizette.ellison@hotmail.com,132
848,848,Ernestina,Skinner,No Phone,ernestina.skinner@hotmail.com,44
849,849,Phyllis,Hill,No Phone,phyllis.hill@yahoo.com,173
850,850,Stephanie,Browning,No Phone,stephanie.browning@yahoo.com,146
851,851,Arlena,Buckner,No Phone,arlena.buckner@hotmail.com,107
852,852,Lezlie,Thompson,No Phone,lezlie.thompson@yahoo.com,58
853,853,Brittney,Rojas,No Phone,brittney.rojas@aol.com,82
854,854,Phylis,Adkins,(212) 325-9145,phylis.adkins@msn.com,110
855,855,Lean,Stark,No Phone,lean.stark@msn.com,178
856,856,Lara,Guy,No Phone,lara.guy@aol.com,144
857,857,Inga,Koch,No Phone,inga.koch@msn.com,109
858,858,Klara,Kim,No Phone,klara.kim@gmail.com,143
859,859,Julianne,Shannon,No Phone,julianne.shannon@hotmail.com,171
860,860,Loni,Mullen,No Phone,loni.mullen@msn.com,166
861,861,Olympia,Figueroa,No Phone,olympia.figueroa@hotmail.com,73
862,862,Mellie,Puckett,No Phone,mellie.puckett@yahoo.com,59
863,863,Shonta,Preston,No Phone,shonta.preston@msn.com,179
864,864,Lore,Sykes,(716) 382-5169,lore.sykes@aol.com,22
865,865,Julia,Joyner,No Phone,julia.joyner@msn.com,7
866,866,Lynwood,Jackson,No Phone,lynwood.jackson@aol.com,91
867,867,Rosalva,Hamilton,No Phone,rosalva.hamilton@aol.com,23
868,868,Domingo,Casey,(408) 761-9212,domingo.casey@msn.com,153
869,869,Rodrigo,Durham,No Phone,rodrigo.durham@aol.com,138
870,870,Dwain,Carlson,No Phone,dwain.carlson@gmail.com,164
871,871,Erlinda,Humphrey,No Phone,erlinda.humphrey@hotmail.com,109
872,872,Silas,Tate,(361) 219-2149,silas.tate@yahoo.com,35
873,873,Patience,Clayton,No Phone,patience.clayton@hotmail.com,112
874,874,Mila,Good,No Phone,mila.good@yahoo.com,127
875,875,Tanesha,Sawyer,No Phone,tanesha.sawyer@aol.com,145
876,876,Onita,Macdonald,No Phone,onita.macdonald@yahoo.com,64
877,877,Janine,Manning,No Phone,janine.manning@gmail.com,75
878,878,Melodie,Melton,No Phone,melodie.melton@yahoo.com,164
879,879,Ethelyn,Ray,No Phone,ethelyn.ray@yahoo.com,62
880,880,Phebe,Turner,No Phone,phebe.turner@aol.com,172
881,881,Chloe,Patel,No Phone,chloe.patel@yahoo.com,158
882,882,Hilda,Harvey,No Phone,hilda.harvey@gmail.com,13
883,883,Gilberte,Duke,(915) 903-7860,gilberte.duke@gmail.com,43
884,884,Willian,Hardin,No Phone,willian.hardin@msn.com,120
885,885,Janna,Hayden,No Phone,janna.hayden@msn.com,91
886,886,Letisha,May,No Phone,letisha.may@yahoo.com,113
887,887,Graig,Cannon,No Phone,graig.cannon@gmail.com,173
888,888,Coleen,Navarro,No Phone,coleen.navarro@aol.com,185
889,889,Lucilla,Williams,No Phone,lucilla.williams@hotmail.com,151
890,890,Rosanne,George,No Phone,rosanne.george@yahoo.com,119
891,891,Ashlie,Parrish,No Phone,ashlie.parrish@hotmail.com,102
892,892,Alissa,Craft,No Phone,alissa.craft@hotmail.com,119
893,893,Letty,Cobb,No Phone,letty.cobb@msn.com,37
894,894,Nathaniel,Richard,No Phone,nathaniel.richard@gmail.com,109
895,895,Elaina,Key,No Phone,elaina.key@msn.com,126
896,896,Stefani,Gamble,(845) 724-2996,stefani.gamble@aol.com,106
897,897,Bettyann,Acosta,(717) 746-6658,bettyann.acosta@gmail.com,84
898,898,Crysta,Velez,(281) 529-3469,crysta.velez@yahoo.com,74
899,899,Carisa,Carpenter,No Phone,carisa.carpenter@hotmail.com,181
900,900,Jule,Davenport,No Phone,jule.davenport@aol.com,151
901,901,Lonna,Franks,No Phone,lonna.franks@yahoo.com,117
902,902,Elease,Dejesus,No Phone,elease.dejesus@gmail.com,120
903,903,Maira,Long,No Phone,maira.long@msn.com,70
904,904,Jana,Thomas,(408) 624-8137,jana.thomas@yahoo.com,153
905,905,Hae,Ramirez,No Phone,hae.ramirez@hotmail.com,12
906,906,Erik,Leblanc,No Phone,erik.leblanc@aol.com,171
907,907,Daina,Sampson,No Phone,daina.sampson@msn.com,91
908,908,Delmar,Wise,No Phone,delmar.wise@yahoo.com,89
909,909,Alita,Salinas,No Phone,alita.salinas@hotmail.com,177
910,910,Elenore,William,No Phone,elenore.william@msn.com,98
911,911,Nikita,Roy,No Phone,nikita.roy@aol.com,125
912,912,Inocencia,Key,No Phone,inocencia.key@hotmail.com,97
913,913,Liliana,Kerr,No Phone,liliana.kerr@yahoo.com,38
914,914,Hortencia,O'neil,No Phone,hortencia.o'neil@hotmail.com,142
915,915,Beryl,Bennett,(916) 422-6956,beryl.bennett@aol.com,147
916,916,Alishia,Elliott,No Phone,alishia.elliott@aol.com,103
917,917,Vernia,Madden,(248) 206-3697,vernia.madden@aol.com,176
918,918,Kristel,Bullock,No Phone,kristel.bullock@yahoo.com,164
919,919,Ruthanne,Hoover,No Phone,ruthanne.hoover@aol.com,175
920,920,James,Robles,No Phone,james.robles@aol.com,113
921,921,Evelin,Vargas,No Phone,evelin.vargas@msn.com,185
922,922,Elvia,Cardenas,No Phone,elvia.cardenas@hotmail.com,96
923,923,Randee,Pitts,No Phone,randee.pitts@msn.com,25
924,924,Lea,Irwin,No Phone,lea.irwin@gmail.com,109
925,925,Bryce,Monroe,No Phone,bryce.monroe@aol.com,82
926,926,Katina,Mcintosh,(661) 464-1523,katina.mcintosh@yahoo.com,10
927,927,Guillermo,Hart,(212) 652-7198,guillermo.hart@hotmail.com,110
928,928,Joann,Barber,No Phone,joann.barber@gmail.com,158
929,929,Thurman,Ellis,No Phone,thurman.ellis@gmail.com,128
930,930,Delana,Wagner,No Phone,delana.wagner@aol.com,29
931,931,Porter,Bass,No Phone,porter.bass@hotmail.com,149
932,932,Yvonne,Bean,No Phone,yvonne.bean@yahoo.com,184
933,933,Lurline,Rivers,No Phone,lurline.rivers@msn.com,75
934,934,Ocie,Slater,No Phone,ocie.slater@msn.com,66
935,935,Genevie,Miles,No Phone,genevie.miles@aol.com,101
936,936,Sherilyn,Wilcox,No Phone,sherilyn.wilcox@gmail.com,119
937,937,Aida,Koch,No Phone,aida.koch@gmail.com,187
938,938,Emory,O'connor,(507) 606-2192,emory.o'connor@gmail.com,140
939,939,Maximina,Hutchinson,(361) 164-3098,maximina.hutchinson@hotmail.com,35
940,940,Marina,Hinton,No Phone,marina.hinton@yahoo.com,46
941,941,Danyell,Dickerson,No Phone,danyell.dickerson@msn.com,28
942,942,Davis,Long,(717) 653-1755,davis.long@msn.com,84
943,943,Lynn,Mcmahon,No Phone,lynn.mcmahon@msn.com,160
944,944,Tonja,Henderson,No Phone,tonja.henderson@aol.com,160
945,945,Krissy,Ochoa,No Phone,krissy.ochoa@msn.com,132
946,946,Angella,Bridges,No Phone,angella.bridges@yahoo.com,125
947,947,Angele,Castro,No Phone,angele.castro@yahoo.com,123
948,948,Siobhan,Lang,No Phone,siobhan.lang@gmail.com,86
949,949,Venessa,Frost,No Phone,venessa.frost@msn.com,160
950,950,Verna,Solis,(507) 115-1633,verna.solis@yahoo.com,140
951,951,Steve,Bender,No Phone,steve.bender@gmail.com,160
952,952,Aileen,Marquez,No Phone,aileen.marquez@msn.com,175
953,953,Kattie,Stevenson,No Phone,kattie.stevenson@aol.com,68
954,954,Hassan,Nash,No Phone,hassan.nash@yahoo.com,70
955,955,Delfina,Gilliam,No Phone,delfina.gilliam@hotmail.com,186
956,956,Venus,Hewitt,No Phone,venus.hewitt@msn.com,51
957,957,Stephen,Vega,(657) 288-3778,stephen.vega@msn.com,5
958,958,Ciera,Koch,No Phone,ciera.koch@gmail.com,48
959,959,Christel,Barber,(916) 679-3547,christel.barber@hotmail.com,147
960,960,Arline,Lawson,(516) 792-3395,arline.lawson@gmail.com,69
961,961,Iva,Wilcox,No Phone,iva.wilcox@aol.com,82
962,962,Maple,Griffin,No Phone,maple.griffin@gmail.com,32
963,963,Anisha,Lang,No Phone,anisha.lang@aol.com,143
964,964,Brent,Calderon,(361) 981-8725,brent.calderon@aol.com,35
965,965,Margit,Osborn,No Phone,margit.osborn@yahoo.com,126
966,966,Novella,Patel,No Phone,novella.patel@gmail.com,64
967,967,Laurette,Hebert,No Phone,laurette.hebert@msn.com,24
968,968,Jonna,Brown,No Phone,jonna.brown@aol.com,94
969,969,Jennell,Solis,(507) 421-7354,jennell.solis@hotmail.com,140
970,970,Ruth,Horton,No Phone,ruth.horton@gmail.com,72
971,971,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,19
972,972,Damian,Mills,(562) 924-3079,damian.mills@yahoo.com,90
973,973,Margaretta,Clayton,No Phone,margaretta.clayton@yahoo.com,139
974,974,Marcell,Barrett,No Phone,marcell.barrett@gmail.com,7
975,975,Annis,Sanchez,(424) 352-6275,annis.sanchez@aol.com,92
976,976,Ayanna,Cherry,No Phone,ayanna.cherry@yahoo.com,164
977,977,Barton,Cox,No Phone,barton.cox@yahoo.com,3
978,978,Diana,Reyes,No Phone,diana.reyes@msn.com,20
979,979,Ingeborg,Ellison,No Phone,ingeborg.ellison@yahoo.com,78
980,980,Carter,Booth,No Phone,carter.booth@msn.com,130
981,981,Christel,Cardenas,(562) 342-8083,christel.cardenas@aol.com,90
982,982,Orval,Hunter,No Phone,orval.hunter@aol.com,149
983,983,Marguerite,Berger,No Phone,marguerite.berger@aol.com,61
984,984,Ivette,Warren,No Phone,ivette.warren@gmail.com,57
985,985,Milagros,Weber,No Phone,milagros.weber@hotmail.com,67
986,986,Marcel,Lindsay,No Phone,marcel.lindsay@hotmail.com,119
987,987,Louis,Powell,No Phone,louis.powell@aol.com,170
988,988,Vanda,Holmes,No Phone,vanda.holmes@aol.com,173
989,989,Loreen,Byers,No Phone,loreen.byers@yahoo.com,166
990,990,Casimira,Chapman,No Phone,casimira.chapman@yahoo.com,101
991,991,Brigida,Larson,No Phone,brigida.larson@hotmail.com,25
992,992,Chere,Alston,No Phone,chere.alston@gmail.com,124
993,993,Giovanna,Jefferson,No Phone,giovanna.jefferson@gmail.com,139
994,994,Demarcus,Reese,No Phone,demarcus.reese@gmail.com,194
995,995,Amina,Salazar,No Phone,amina.salazar@aol.com,24
996,996,Serafina,Clemons,No Phone,serafina.clemons@gmail.com,163
997,997,Trinidad,Mcclain,No Phone,trinidad.mcclain@msn.com,11
998,998,Heather,Chaney,No Phone,heather.chaney@yahoo.com,81
999,999,Latoya,Johns,No Phone,latoya.johns@hotmail.com,13
1000,1000,Shiloh,Reeves,No Phone,shiloh.reeves@msn.com,186
1001,1001,Lee,Roman,(631) 913-6967,lee.roman@gmail.com,19
1002,1002,Cami,Williamson,No Phone,cami.williamson@hotmail.com,96
1003,1003,Sharell,Ross,No Phone,sharell.ross@msn.com,182
1004,1004,Jerald,Blackwell,No Phone,jerald.blackwell@hotmail.com,40
1005,1005,Ruthanne,Franco,No Phone,ruthanne.franco@yahoo.com,7
1006,1006,Marjory,Leonard,No Phone,marjory.leonard@msn.com,6
1007,1007,Jimmy,Russell,No Phone,jimmy.russell@hotmail.com,75
1008,1008,Berneice,Pollard,No Phone,berneice.pollard@hotmail.com,55
1009,1009,Deangelo,Cooley,No Phone,deangelo.cooley@aol.com,145
1010,1010,Katia,Henry,No Phone,katia.henry@msn.com,18
1011,1011,Sebrina,Gross,No Phone,sebrina.gross@yahoo.com,63
1012,1012,Josephine,Dale,No Phone,josephine.dale@aol.com,12
1013,1013,Alma,Peck,No Phone,alma.peck@aol.com,34
1014,1014,Ling,Newman,No Phone,ling.newman@msn.com,167
1015,1015,Nichelle,Rosario,No Phone,nichelle.rosario@hotmail.com,62
1016,1016,Shenna,Benton,(212) 578-2912,shenna.benton@msn.com,110
1017,1017,Philip,Bryan,(510) 533-4262,philip.bryan@hotmail.com,114
1018,1018,Carita,Salinas,No Phone,carita.salinas@yahoo.com,95
1019,1019,Janie,Herrera,No Phone,janie.herrera@gmail.com,44
1020,1020,Lorraine,Marks,No Phone,lorraine.marks@msn.com,151
1021,1021,Nicolas,Carlson,No Phone,nicolas.carlson@yahoo.com,148
1022,1022,Hye,Mercer,No Phone,hye.mercer@gmail.com,94
1023,1023,Adena,Blake,No Phone,adena.blake@hotmail.com,13
1024,1024,Coleman,Boyd,(915) 607-6336,coleman.boyd@yahoo.com,43
1025,1025,Daphine,Willis,No Phone,daphine.willis@msn.com,51
1026,1026,Jenine,Dawson,No Phone,jenine.dawson@msn.com,47
1027,1027,Shanita,Wiley,No Phone,shanita.wiley@yahoo.com,148
1028,1028,Shanna,Bonner,No Phone,shanna.bonner@msn.com,24
1029,1029,Ping,Quinn,No Phone,ping.quinn@gmail.com,146
1030,1030,Saran,Moses,No Phone,saran.moses@yahoo.com,21
1031,1031,Tonja,Bean,No Phone,tonja.bean@aol.com,49
1032,1032,Vernon,Knowles,No Phone,vernon.knowles@yahoo.com,77
1033,1033,Jeannette,Skinner,No Phone,jeannette.skinner@yahoo.com,54
1034,1034,Rico,Salas,No Phone,rico.salas@msn.com,27
1035,1035,Tangela,Hurley,No Phone,tangela.hurley@msn.com,23
1036,1036,Randee,Lester,No Phone,randee.lester@gmail.com,27
1037,1037,Ashanti,Hammond,No Phone,ashanti.hammond@msn.com,105
1038,1038,Garry,Juarez,No Phone,garry.juarez@hotmail.com,54
1039,1039,Bee,Baker,No Phone,bee.baker@aol.com,88
1040,1040,Shantae,Hammond,No Phone,shantae.hammond@hotmail.com,181
1041,1041,Bettye,Espinoza,No Phone,bettye.espinoza@yahoo.com,120
1042,1042,Larissa,Hays,No Phone,larissa.hays@aol.com,45
1043,1043,Diane,Jones,No Phone,diane.jones@gmail.com,59
1044,1044,Zenia,Bruce,No Phone,zenia.bruce@aol.com,145
1045,1045,Pasquale,Hogan,No Phone,pasquale.hogan@aol.com,182
1046,1046,Dane,Mcdaniel,No Phone,dane.mcdaniel@hotmail.com,24
1047,1047,Jamaal,Baker,No Phone,jamaal.baker@hotmail.com,44
1048,1048,Ji,Burt,No Phone,ji.burt@hotmail.com,6
1049,1049,Marcelino,Mcbride,No Phone,marcelino.mcbride@hotmail.com,29
1050,1050,Rozella,Fitzgerald,No Phone,rozella.fitzgerald@yahoo.com,163
1051,1051,Tonisha,Fowler,No Phone,tonisha.fowler@msn.com,77
1052,1052,Zora,Ford,(916) 192-3196,zora.ford@gmail.com,147
1053,1053,Parthenia,Figueroa,No Phone,parthenia.figueroa@msn.com,94
1054,1054,Arielle,Levine,No Phone,arielle.levine@yahoo.com,63
1055,1055,Hildegarde,Christensen,No Phone,hildegarde.christensen@hotmail.com,95
1056,1056,Rebbecca,Espinoza,No Phone,rebbecca.espinoza@hotmail.com,103
1057,1057,Conchita,Boone,No Phone,conchita.boone@gmail.com,103
1058,1058,Aisha,Woods,No Phone,aisha.woods@gmail.com,185
1059,1059,Season,Harvey,No Phone,season.harvey@yahoo.com,42
1060,1060,Tommie,Cooley,(717) 634-4113,tommie.cooley@yahoo.com,84
1061,1061,Alanna,Barry,No Phone,alanna.barry@yahoo.com,48
1062,1062,Jerri,Guthrie,No Phone,jerri.guthrie@msn.com,26
1063,1063,Tammy,Austin,No Phone,tammy.austin@yahoo.com,83
1064,1064,Patsy,Russo,No Phone,patsy.russo@gmail.com,146
1065,1065,Desiree,Branch,No Phone,desiree.branch@msn.com,154
1066,1066,Raeann,Duncan,(657) 256-2008,raeann.duncan@aol.com,5
1067,1067,Lillia,Gillespie,No Phone,lillia.gillespie@hotmail.com,136
1068,1068,Doris,Kaufman,No Phone,doris.kaufman@gmail.com,39
1069,1069,Rodolfo,Buck,No Phone,rodolfo.buck@gmail.com,163
1070,1070,Olimpia,Mays,No Phone,olimpia.mays@aol.com,115
1071,1071,Shemeka,Lyons,No Phone,shemeka.lyons@msn.com,129
1072,1072,Maryalice,Henry,No Phone,maryalice.henry@msn.com,137
1073,1073,Leeanne,Cross,No Phone,leeanne.cross@yahoo.com,16
1074,1074,Lanelle,Guerra,No Phone,lanelle.guerra@yahoo.com,52
1075,1075,Dann,Huff,No Phone,dann.huff@gmail.com,77
1076,1076,Sherise,Mercer,No Phone,sherise.mercer@gmail.com,182
1077,1077,Heather,Perry,No Phone,heather.perry@gmail.com,172
1078,1078,Theresia,Barron,No Phone,theresia.barron@aol.com,54
1079,1079,Cindi,Ellis,No Phone,cindi.ellis@yahoo.com,52
1080,1080,Mirella,Duffy,No Phone,mirella.duffy@yahoo.com,91
1081,1081,Carson,Macias,No Phone,carson.macias@gmail.com,108
1082,1082,Divina,Madden,(562) 264-3998,divina.madden@gmail.com,90
1083,1083,Cher,Alston,No Phone,cher.alston@msn.com,183
1084,1084,Regine,Odom,No Phone,regine.odom@msn.com,57
1085,1085,Adam,Thornton,No Phone,adam.thornton@hotmail.com,28
1086,1086,Cori,Schwartz,No Phone,cori.schwartz@msn.com,80
1087,1087,Willow,Gardner,No Phone,willow.gardner@gmail.com,128
1088,1088,Jane,Henderson,No Phone,jane.henderson@hotmail.com,6
1089,1089,Chere,Mcfadden,No Phone,chere.mcfadden@yahoo.com,118
1090,1090,Ira,Erickson,No Phone,ira.erickson@aol.com,131
1091,1091,Risa,Gallagher,No Phone,risa.gallagher@yahoo.com,141
1092,1092,Lavinia,Cotton,No Phone,lavinia.cotton@yahoo.com,42
1093,1093,Alejandrina,Hodges,No Phone,alejandrina.hodges@msn.com,36
1094,1094,Keitha,Black,No Phone,keitha.black@yahoo.com,87
1095,1095,Corene,Swanson,No Phone,corene.swanson@aol.com,136
1096,1096,Tonda,Webb,No Phone,tonda.webb@yahoo.com,12
1097,1097,Collen,Dennis,No Phone,collen.dennis@gmail.com,155
1098,1098,Treasa,Dickerson,No Phone,treasa.dickerson@hotmail.com,142
1099,1099,Jewell,Reyes,No Phone,jewell.reyes@hotmail.com,79
1100,1100,Penny,Acevedo,No Phone,penny.acevedo@yahoo.com,13
1101,1101,Louise,Flowers,No Phone,louise.flowers@yahoo.com,37
1102,1102,Henrietta,Wagner,(682) 143-2224,henrietta.wagner@hotmail.com,56
1103,1103,Ardelia,Cooley,No Phone,ardelia.cooley@aol.com,25
1104,1104,Khalilah,Robertson,No Phone,khalilah.robertson@aol.com,168
1105,1105,Armando,Black,No Phone,armando.black@gmail.com,137
1106,1106,Jerri,Henry,No Phone,jerri.henry@msn.com,168
1107,1107,Lynda,Newman,No Phone,lynda.newman@msn.com,159
1108,1108,Bao,Wade,No Phone,bao.wade@gmail.com,38
1109,1109,Gussie,Harding,No Phone,gussie.harding@gmail.com,36
1110,1110,Shirely,Cantrell,No Phone,shirely.cantrell@aol.com,187
1111,1111,Caroline,Jenkins,No Phone,caroline.jenkins@msn.com,137
1112,1112,Hollis,Rasmussen,No Phone,hollis.rasmussen@yahoo.com,96
1113,1113,Kendra,Harrington,No Phone,kendra.harrington@yahoo.com,81
1114,1114,Douglass,Blankenship,(229) 891-2087,douglass.blankenship@hotmail.com,1
1115,1115,Lina,Meadows,No Phone,lina.meadows@aol.com,64
1116,1116,Patria,Harper,No Phone,patria.harper@msn.com,7
1117,1117,Jeffrey,Hill,No Phone,jeffrey.hill@gmail.com,145
1118,1118,Ja,Dillard,No Phone,ja.dillard@yahoo.com,25
1119,1119,Tora,Dunlap,No Phone,tora.dunlap@hotmail.com,102
1120,1120,Karole,Alvarez,No Phone,karole.alvarez@gmail.com,42
1121,1121,Shasta,Combs,No Phone,shasta.combs@yahoo.com,194
1122,1122,Cicely,Deleon,No Phone,cicely.deleon@yahoo.com,97
1123,1123,Raphael,O'neil,No Phone,raphael.o'neil@aol.com,49
1124,1124,Hubert,Reilly,No Phone,hubert.reilly@hotmail.com,3
1125,1125,Caleb,England,No Phone,caleb.england@gmail.com,128
1126,1126,Elmira,Levy,No Phone,elmira.levy@gmail.com,168
1127,1127,Waldo,Hart,No Phone,waldo.hart@yahoo.com,134
1128,1128,Bea,Kane,No Phone,bea.kane@aol.com,94
1129,1129,Gilberto,Sanders,No Phone,gilberto.sanders@hotmail.com,192
1130,1130,Benny,Bender,No Phone,benny.bender@aol.com,45
1131,1131,Desmond,Rose,No Phone,desmond.rose@hotmail.com,103
1132,1132,Parthenia,Holman,No Phone,parthenia.holman@gmail.com,78
1133,1133,Dung,King,No Phone,dung.king@aol.com,188
1134,1134,Sherril,Alvarado,No Phone,sherril.alvarado@hotmail.com,38
1135,1135,Alisia,Albert,No Phone,alisia.albert@gmail.com,63
1136,1136,Kallie,Best,(507) 997-4112,kallie.best@aol.com,140
1137,1137,Dottie,Roberts,No Phone,dottie.roberts@aol.com,132
1138,1138,Hubert,Stone,No Phone,hubert.stone@hotmail.com,139
1139,1139,Gabriella,Jones,No Phone,gabriella.jones@hotmail.com,103
1140,1140,Penney,Hall,No Phone,penney.hall@msn.com,88
1141,1141,Mallie,Osborn,No Phone,mallie.osborn@gmail.com,111
1142,1142,Britteny,Schroeder,No Phone,britteny.schroeder@aol.com,125
1143,1143,Sommer,Hopkins,No Phone,sommer.hopkins@gmail.com,174
1144,1144,Jewel,Sparks,No Phone,jewel.sparks@aol.com,115
1145,1145,Deandrea,Vega,(914) 818-7312,deandrea.vega@gmail.com,193
1146,1146,Charlsie,Carson,No Phone,charlsie.carson@hotmail.com,148
1147,1147,Kandace,Ayers,No Phone,kandace.ayers@gmail.com,158
1148,1148,Lenore,Valdez,No Phone,lenore.valdez@msn.com,168
1149,1149,Drucilla,Gilliam,No Phone,drucilla.gilliam@hotmail.com,156
1150,1150,Keturah,Reid,(361) 394-2024,keturah.reid@yahoo.com,35
1151,1151,Herminia,Reyes,No Phone,herminia.reyes@gmail.com,27
1152,1152,Tuyet,Rosa,No Phone,tuyet.rosa@aol.com,165
1153,1153,Ara,Vazquez,No Phone,ara.vazquez@msn.com,151
1154,1154,Barry,Albert,No Phone,barry.albert@gmail.com,9
1155,1155,Verdell,Joyner,No Phone,verdell.joyner@aol.com,50
1156,1156,Han,Wade,No Phone,han.wade@hotmail.com,75
1157,1157,Anton,Barton,(716) 472-3707,anton.barton@msn.com,22
1158,1158,Vito,Pickett,No Phone,vito.pickett@hotmail.com,24
1159,1159,Charlene,Norris,No Phone,charlene.norris@msn.com,173
1160,1160,Efren,Whitfield,No Phone,efren.whitfield@gmail.com,48
1161,1161,Santa,Larson,No Phone,santa.larson@gmail.com,180
1162,1162,Carmelina,Sellers,No Phone,carmelina.sellers@hotmail.com,78
1163,1163,Carmela,Hays,No Phone,carmela.hays@aol.com,85
1164,1164,Patrina,Tanner,No Phone,patrina.tanner@gmail.com,160
1165,1165,Rikki,Morrow,(682) 936-1482,rikki.morrow@hotmail.com,56
1166,1166,Junita,Reese,No Phone,junita.reese@gmail.com,15
1167,1167,Ryan,Carter,No Phone,ryan.carter@yahoo.com,105
1168,1168,Almeta,Benjamin,No Phone,almeta.benjamin@aol.com,172
1169,1169,Beatris,Joyner,No Phone,beatris.joyner@gmail.com,168
1170,1170,Mechelle,Chan,No Phone,mechelle.chan@gmail.com,138
1171,1171,Earlean,Pena,No Phone,earlean.pena@yahoo.com,143
1172,1172,Katherin,Clark,No Phone,katherin.clark@yahoo.com,125
1173,1173,Chanel,May,No Phone,chanel.may@msn.com,62
1174,1174,Aaron,Knapp,(914) 402-4335,aaron.knapp@yahoo.com,193
1175,1175,Sindy,Anderson,No Phone,sindy.anderson@gmail.com,129
1176,1176,Sheree,Blanchard,No Phone,sheree.blanchard@gmail.com,134
1177,1177,Charlesetta,Soto,No Phone,charlesetta.soto@yahoo.com,133
1178,1178,Wendie,Nash,(805) 389-2549,wendie.nash@hotmail.com,121
1179,1179,Vernetta,Banks,No Phone,vernetta.banks@aol.com,21
1180,1180,Myrtle,Gardner,No Phone,myrtle.gardner@aol.com,51
1181,1181,Agustina,Lawrence,No Phone,agustina.lawrence@yahoo.com,21
1182,1182,Trinidad,Chapman,No Phone,trinidad.chapman@aol.com,144
1183,1183,Kim,Clark,No Phone,kim.clark@msn.com,99
1184,1184,Annabelle,Hebert,No Phone,annabelle.hebert@aol.com,168
1185,1185,Corine,Stuart,No Phone,corine.stuart@msn.com,29
1186,1186,Kiesha,Bond,No Phone,kiesha.bond@aol.com,151
1187,1187,Kenyetta,Mason,No Phone,kenyetta.mason@msn.com,53
1188,1188,Marcene,Curtis,(914) 361-6045,marcene.curtis@msn.com,193
1189,1189,Sheila,Goodman,No Phone,sheila.goodman@msn.com,177
1190,1190,Romeo,Steele,No Phone,romeo.steele@msn.com,131
1191,1191,Tam,Fisher,(507) 351-9375,tam.fisher@aol.com,140
1192,1192,Gena,Owens,No Phone,gena.owens@gmail.com,38
1193,1193,Phebe,Soto,No Phone,phebe.soto@hotmail.com,166
